parent_id,family_id,parent_role,birth_year_demo,baseline_age_at_first_child_demo,country_context_demo,parent_record_created_at_demo
M-001134,FAM-001134,mother,1973,32,CONTEXT_A,2026-07-15
P-001135,FAM-001135,father,1977,29,CONTEXT_A,2026-07-15
M-001135,FAM-001135,mother,1981,25,CONTEXT_A,2026-07-15
P-001136,FAM-001136,father,1975,29,CONTEXT_A,2026-07-15
M-001136,FAM-001136,mother,1976,28,CONTEXT_A,2026-07-15
P-001137,FAM-001137,father,1961,42,CONTEXT_A,2026-07-15
M-001137,FAM-001137,mother,1969,34,CONTEXT_B,2026-07-15
P-001138,FAM-001138,father,1971,28,CONTEXT_A,2026-07-15
M-001138,FAM-001138,mother,1975,24,CONTEXT_B,2026-07-15
P-001139,FAM-001139,father,1977,29,CONTEXT_A,2026-07-15
M-001139,FAM-001139,mother,1983,23,CONTEXT_A,2026-07-15
P-001140,FAM-001140,father,1963,36,CONTEXT_A,2026-07-15
M-001140,FAM-001140,mother,1971,28,CONTEXT_C,2026-07-15
P-001141,FAM-001141,father,1974,25,CONTEXT_A,2026-07-15
M-001141,FAM-001141,mother,1968,31,CONTEXT_C,2026-07-15
P-001142,FAM-001142,father,1970,28,CONTEXT_C,2026-07-15
M-001142,FAM-001142,mother,1969,29,CONTEXT_A,2026-07-15
P-001143,FAM-001143,father,1965,37,CONTEXT_C,2026-07-15
M-001143,FAM-001143,mother,1968,34,CONTEXT_B,2026-07-15
P-001144,FAM-001144,father,1967,38,CONTEXT_B,2026-07-15
M-001144,FAM-001144,mother,1968,37,CONTEXT_B,2026-07-15
P-001145,FAM-001145,father,1976,30,CONTEXT_A,2026-07-15
M-001145,FAM-001145,mother,1976,30,CONTEXT_A,2026-07-15
P-001146,FAM-001146,father,1971,31,CONTEXT_A,2026-07-15
M-001146,FAM-001146,mother,1971,31,CONTEXT_B,2026-07-15
P-001147,FAM-001147,father,1969,30,CONTEXT_A,2026-07-15
M-001147,FAM-001147,mother,1974,25,CONTEXT_A,2026-07-15
P-001148,FAM-001148,father,1966,43,CONTEXT_A,2026-07-15
M-001148,FAM-001148,mother,1973,36,CONTEXT_B,2026-07-15
P-001149,FAM-001149,father,1969,31,CONTEXT_B,2026-07-15
M-001149,FAM-001149,mother,1969,31,CONTEXT_A,2026-07-15
P-001150,FAM-001150,father,1979,28,CONTEXT_B,2026-07-15
M-001150,FAM-001150,mother,1978,29,CONTEXT_A,2026-07-15
P-001151,FAM-001151,father,1972,33,CONTEXT_A,2026-07-15
M-001151,FAM-001151,mother,1977,28,CONTEXT_B,2026-07-15
P-001152,FAM-001152,father,1970,37,CONTEXT_C,2026-07-15
M-001152,FAM-001152,mother,1976,31,CONTEXT_A,2026-07-15
P-001153,FAM-001153,father,1973,30,CONTEXT_A,2026-07-15
M-001153,FAM-001153,mother,1980,23,CONTEXT_B,2026-07-15
P-001154,FAM-001154,father,1977,28,CONTEXT_A,2026-07-15
M-001154,FAM-001154,mother,1974,31,CONTEXT_C,2026-07-15
P-001155,FAM-001155,father,1963,37,CONTEXT_C,2026-07-15
M-001155,FAM-001155,mother,1972,28,CONTEXT_B,2026-07-15
P-001156,FAM-001156,father,1976,26,CONTEXT_B,2026-07-15
M-001156,FAM-001156,mother,1983,19,CONTEXT_B,2026-07-15
P-001157,FAM-001157,father,1977,27,CONTEXT_A,2026-07-15
M-001157,FAM-001157,mother,1977,27,CONTEXT_B,2026-07-15
P-001158,FAM-001158,father,1960,45,CONTEXT_A,2026-07-15
M-001158,FAM-001158,mother,1966,39,CONTEXT_A,2026-07-15
P-001159,FAM-001159,father,1959,40,CONTEXT_C,2026-07-15
M-001159,FAM-001159,mother,1966,33,CONTEXT_A,2026-07-15
P-001160,FAM-001160,father,1971,36,CONTEXT_A,2026-07-15
M-001160,FAM-001160,mother,1975,32,CONTEXT_B,2026-07-15
P-001161,FAM-001161,father,1962,38,CONTEXT_B,2026-07-15
M-001161,FAM-001161,mother,1966,34,CONTEXT_B,2026-07-15
P-001162,FAM-001162,father,1980,26,CONTEXT_C,2026-07-15
M-001162,FAM-001162,mother,1982,24,CONTEXT_C,2026-07-15
P-001163,FAM-001163,father,1959,40,CONTEXT_A,2026-07-15
M-001163,FAM-001163,mother,1963,36,CONTEXT_A,2026-07-15
P-001164,FAM-001164,father,1987,18,CONTEXT_B,2026-07-15
M-001164,FAM-001164,mother,1986,19,CONTEXT_A,2026-07-15
P-001165,FAM-001165,father,1980,26,CONTEXT_A,2026-07-15
M-001165,FAM-001165,mother,1984,22,CONTEXT_B,2026-07-15
P-001166,FAM-001166,father,1973,30,CONTEXT_A,2026-07-15
M-001166,FAM-001166,mother,1972,31,CONTEXT_C,2026-07-15
P-001167,FAM-001167,father,1971,28,CONTEXT_A,2026-07-15
M-001167,FAM-001167,mother,1971,28,CONTEXT_A,2026-07-15
P-001168,FAM-001168,father,1963,38,CONTEXT_A,2026-07-15
M-001168,FAM-001168,mother,1969,32,CONTEXT_A,2026-07-15
P-001169,FAM-001169,father,1977,28,CONTEXT_B,2026-07-15
M-001169,FAM-001169,mother,1982,23,CONTEXT_A,2026-07-15
P-001170,FAM-001170,father,1962,38,CONTEXT_A,2026-07-15
M-001170,FAM-001170,mother,1964,36,CONTEXT_A,2026-07-15
P-001171,FAM-001171,father,1964,38,CONTEXT_A,2026-07-15
M-001171,FAM-001171,mother,1970,32,CONTEXT_A,2026-07-15
P-001172,FAM-001172,father,1969,34,CONTEXT_C,2026-07-15
M-001172,FAM-001172,mother,1970,33,CONTEXT_A,2026-07-15
P-001173,FAM-001173,father,1973,33,CONTEXT_A,2026-07-15
M-001173,FAM-001173,mother,1971,35,CONTEXT_A,2026-07-15
P-001174,FAM-001174,father,1975,33,CONTEXT_B,2026-07-15
M-001174,FAM-001174,mother,1976,32,CONTEXT_B,2026-07-15
P-001175,FAM-001175,father,1955,44,CONTEXT_A,2026-07-15
M-001175,FAM-001175,mother,1956,43,CONTEXT_A,2026-07-15
P-001176,FAM-001176,father,1980,24,CONTEXT_B,2026-07-15
M-001176,FAM-001176,mother,1981,23,CONTEXT_A,2026-07-15
P-001177,FAM-001177,father,1977,27,CONTEXT_A,2026-07-15
M-001177,FAM-001177,mother,1973,31,CONTEXT_A,2026-07-15
P-001178,FAM-001178,father,1976,28,CONTEXT_A,2026-07-15
M-001178,FAM-001178,mother,1976,28,CONTEXT_B,2026-07-15
P-001179,FAM-001179,father,1965,38,CONTEXT_A,2026-07-15
M-001179,FAM-001179,mother,1965,38,CONTEXT_B,2026-07-15
P-001180,FAM-001180,father,1983,23,CONTEXT_B,2026-07-15
M-001180,FAM-001180,mother,1986,20,CONTEXT_A,2026-07-15
P-001181,FAM-001181,father,1971,31,CONTEXT_A,2026-07-15
M-001181,FAM-001181,mother,1973,29,CONTEXT_A,2026-07-15
P-001182,FAM-001182,father,1979,27,CONTEXT_A,2026-07-15
M-001182,FAM-001182,mother,1980,26,CONTEXT_A,2026-07-15
P-001183,FAM-001183,father,1972,31,CONTEXT_A,2026-07-15
M-001183,FAM-001183,mother,1978,25,CONTEXT_C,2026-07-15
P-001184,FAM-001184,father,1966,33,CONTEXT_A,2026-07-15
M-001184,FAM-001184,mother,1973,26,CONTEXT_A,2026-07-15
P-001185,FAM-001185,father,1963,34,CONTEXT_A,2026-07-15
M-001185,FAM-001185,mother,1965,32,CONTEXT_A,2026-07-15
P-001186,FAM-001186,father,1980,27,CONTEXT_B,2026-07-15
M-001186,FAM-001186,mother,1981,26,CONTEXT_B,2026-07-15
P-001187,FAM-001187,father,1965,33,CONTEXT_A,2026-07-15
M-001187,FAM-001187,mother,1965,33,CONTEXT_B,2026-07-15
P-001188,FAM-001188,father,1977,30,CONTEXT_A,2026-07-15
M-001188,FAM-001188,mother,1978,29,CONTEXT_B,2026-07-15
P-001189,FAM-001189,father,1953,49,CONTEXT_C,2026-07-15
M-001189,FAM-001189,mother,1958,44,CONTEXT_A,2026-07-15
P-001190,FAM-001190,father,1972,26,CONTEXT_A,2026-07-15
M-001190,FAM-001190,mother,1975,23,CONTEXT_A,2026-07-15
P-001191,FAM-001191,father,1966,41,CONTEXT_C,2026-07-15
M-001191,FAM-001191,mother,1969,38,CONTEXT_A,2026-07-15
P-001192,FAM-001192,father,1965,42,CONTEXT_C,2026-07-15
M-001192,FAM-001192,mother,1966,41,CONTEXT_A,2026-07-15
P-001193,FAM-001193,father,1980,20,CONTEXT_A,2026-07-15
M-001193,FAM-001193,mother,1972,28,CONTEXT_A,2026-07-15
P-001194,FAM-001194,father,1973,36,CONTEXT_B,2026-07-15
M-001194,FAM-001194,mother,1974,35,CONTEXT_A,2026-07-15
P-001195,FAM-001195,father,1959,40,CONTEXT_A,2026-07-15
M-001195,FAM-001195,mother,1967,32,CONTEXT_A,2026-07-15
P-001196,FAM-001196,father,1986,23,CONTEXT_A,2026-07-15
M-001196,FAM-001196,mother,1983,26,CONTEXT_A,2026-07-15
P-001197,FAM-001197,father,1968,39,CONTEXT_B,2026-07-15
M-001197,FAM-001197,mother,1976,31,CONTEXT_A,2026-07-15
P-001198,FAM-001198,father,1963,35,CONTEXT_B,2026-07-15
M-001198,FAM-001198,mother,1967,31,CONTEXT_A,2026-07-15
P-001199,FAM-001199,father,1957,42,CONTEXT_B,2026-07-15
M-001199,FAM-001199,mother,1968,31,CONTEXT_A,2026-07-15
P-001200,FAM-001200,father,1973,33,CONTEXT_B,2026-07-15
M-001200,FAM-001200,mother,1977,29,CONTEXT_C,2026-07-15
P-001201,FAM-001201,father,1968,30,CONTEXT_A,2026-07-15
M-001201,FAM-001201,mother,1971,27,CONTEXT_A,2026-07-15
P-001202,FAM-001202,father,1966,41,CONTEXT_A,2026-07-15
M-001202,FAM-001202,mother,1973,34,CONTEXT_B,2026-07-15
P-001203,FAM-001203,father,1970,28,CONTEXT_A,2026-07-15
M-001203,FAM-001203,mother,1970,28,CONTEXT_A,2026-07-15
P-001204,FAM-001204,father,1974,30,CONTEXT_A,2026-07-15
M-001204,FAM-001204,mother,1973,31,CONTEXT_B,2026-07-15
P-001205,FAM-001205,father,1980,21,CONTEXT_B,2026-07-15
M-001205,FAM-001205,mother,1976,25,CONTEXT_B,2026-07-15
P-001206,FAM-001206,father,1976,24,CONTEXT_C,2026-07-15
M-001206,FAM-001206,mother,1977,23,CONTEXT_A,2026-07-15
P-001207,FAM-001207,father,1967,32,CONTEXT_B,2026-07-15
M-001207,FAM-001207,mother,1970,29,CONTEXT_A,2026-07-15
P-001208,FAM-001208,father,1986,19,CONTEXT_C,2026-07-15
M-001208,FAM-001208,mother,1983,22,CONTEXT_A,2026-07-15
P-001209,FAM-001209,father,1971,34,CONTEXT_A,2026-07-15
M-001209,FAM-001209,mother,1970,35,CONTEXT_A,2026-07-15
P-001210,FAM-001210,father,1965,37,CONTEXT_C,2026-07-15
M-001210,FAM-001210,mother,1961,41,CONTEXT_A,2026-07-15
P-001211,FAM-001211,father,1976,27,CONTEXT_A,2026-07-15
M-001211,FAM-001211,mother,1978,25,CONTEXT_A,2026-07-15
P-001212,FAM-001212,father,1965,36,CONTEXT_B,2026-07-15
M-001212,FAM-001212,mother,1971,30,CONTEXT_B,2026-07-15
P-001213,FAM-001213,father,1967,35,CONTEXT_B,2026-07-15
M-001213,FAM-001213,mother,1969,33,CONTEXT_B,2026-07-15
P-001214,FAM-001214,father,1968,32,CONTEXT_A,2026-07-15
M-001214,FAM-001214,mother,1973,27,CONTEXT_A,2026-07-15
P-001215,FAM-001215,father,1964,35,CONTEXT_B,2026-07-15
M-001215,FAM-001215,mother,1970,29,CONTEXT_C,2026-07-15
P-001216,FAM-001216,father,1967,34,CONTEXT_A,2026-07-15
M-001216,FAM-001216,mother,1970,31,CONTEXT_B,2026-07-15
P-001217,FAM-001217,father,1970,33,CONTEXT_A,2026-07-15
M-001217,FAM-001217,mother,1972,31,CONTEXT_C,2026-07-15
P-001218,FAM-001218,father,1964,34,CONTEXT_A,2026-07-15
M-001218,FAM-001218,mother,1967,31,CONTEXT_A,2026-07-15
P-001219,FAM-001219,father,1972,30,CONTEXT_B,2026-07-15
M-001219,FAM-001219,mother,1971,31,CONTEXT_C,2026-07-15
P-001220,FAM-001220,father,1971,34,CONTEXT_B,2026-07-15
M-001220,FAM-001220,mother,1971,34,CONTEXT_A,2026-07-15
P-001221,FAM-001221,father,1972,30,CONTEXT_B,2026-07-15
M-001221,FAM-001221,mother,1973,29,CONTEXT_A,2026-07-15
P-001222,FAM-001222,father,1968,39,CONTEXT_A,2026-07-15
M-001222,FAM-001222,mother,1975,32,CONTEXT_A,2026-07-15
P-001223,FAM-001223,father,1973,30,CONTEXT_B,2026-07-15
M-001223,FAM-001223,mother,1976,27,CONTEXT_B,2026-07-15
P-001224,FAM-001224,father,1966,41,CONTEXT_C,2026-07-15
M-001224,FAM-001224,mother,1975,32,CONTEXT_C,2026-07-15
P-001225,FAM-001225,father,1965,39,CONTEXT_B,2026-07-15
M-001225,FAM-001225,mother,1973,31,CONTEXT_B,2026-07-15
P-001226,FAM-001226,father,1974,31,CONTEXT_B,2026-07-15
M-001226,FAM-001226,mother,1980,25,CONTEXT_B,2026-07-15
P-001227,FAM-001227,father,1973,33,CONTEXT_C,2026-07-15
M-001227,FAM-001227,mother,1976,30,CONTEXT_A,2026-07-15
P-001228,FAM-001228,father,1974,33,CONTEXT_A,2026-07-15
M-001228,FAM-001228,mother,1972,35,CONTEXT_C,2026-07-15
P-001229,FAM-001229,father,1972,27,CONTEXT_B,2026-07-15
M-001229,FAM-001229,mother,1972,27,CONTEXT_A,2026-07-15
P-001230,FAM-001230,father,1977,31,CONTEXT_B,2026-07-15
M-001230,FAM-001230,mother,1980,28,CONTEXT_A,2026-07-15
P-001231,FAM-001231,father,1982,23,CONTEXT_C,2026-07-15
M-001231,FAM-001231,mother,1978,27,CONTEXT_A,2026-07-15
P-001232,FAM-001232,father,1968,35,CONTEXT_A,2026-07-15
M-001232,FAM-001232,mother,1973,30,CONTEXT_B,2026-07-15
P-001233,FAM-001233,father,1969,36,CONTEXT_C,2026-07-15
M-001233,FAM-001233,mother,1975,30,CONTEXT_A,2026-07-15
P-001234,FAM-001234,father,1976,29,CONTEXT_A,2026-07-15
M-001234,FAM-001234,mother,1978,27,CONTEXT_A,2026-07-15
P-001235,FAM-001235,father,1961,46,CONTEXT_A,2026-07-15
M-001235,FAM-001235,mother,1968,39,CONTEXT_A,2026-07-15
P-001236,FAM-001236,father,1971,29,CONTEXT_C,2026-07-15
M-001236,FAM-001236,mother,1974,26,CONTEXT_B,2026-07-15
P-001237,FAM-001237,father,1957,43,CONTEXT_B,2026-07-15
M-001237,FAM-001237,mother,1964,36,CONTEXT_A,2026-07-15
P-001238,FAM-001238,father,1966,39,CONTEXT_C,2026-07-15
M-001238,FAM-001238,mother,1967,38,CONTEXT_A,2026-07-15
P-001239,FAM-001239,father,1970,32,CONTEXT_C,2026-07-15
M-001239,FAM-001239,mother,1967,35,CONTEXT_A,2026-07-15
P-001240,FAM-001240,father,1969,33,CONTEXT_A,2026-07-15
M-001240,FAM-001240,mother,1973,29,CONTEXT_A,2026-07-15
P-001241,FAM-001241,father,1979,21,CONTEXT_A,2026-07-15
M-001241,FAM-001241,mother,1973,27,CONTEXT_A,2026-07-15
P-001242,FAM-001242,father,1965,34,CONTEXT_B,2026-07-15
M-001242,FAM-001242,mother,1968,31,CONTEXT_A,2026-07-15
P-001243,FAM-001243,father,1987,19,CONTEXT_A,2026-07-15
M-001243,FAM-001243,mother,1983,23,CONTEXT_A,2026-07-15
P-001244,FAM-001244,father,1975,28,CONTEXT_A,2026-07-15
M-001244,FAM-001244,mother,1975,28,CONTEXT_A,2026-07-15
P-001245,FAM-001245,father,1978,21,CONTEXT_A,2026-07-15
M-001245,FAM-001245,mother,1976,23,CONTEXT_A,2026-07-15
P-001246,FAM-001246,father,1979,20,CONTEXT_B,2026-07-15
M-001246,FAM-001246,mother,1977,22,CONTEXT_A,2026-07-15
P-001247,FAM-001247,father,1981,26,CONTEXT_C,2026-07-15
M-001247,FAM-001247,mother,1980,27,CONTEXT_A,2026-07-15
P-001248,FAM-001248,father,1977,25,CONTEXT_A,2026-07-15
M-001248,FAM-001248,mother,1974,28,CONTEXT_A,2026-07-15
P-001249,FAM-001249,father,1978,29,CONTEXT_A,2026-07-15
M-001249,FAM-001249,mother,1978,29,CONTEXT_A,2026-07-15
P-001250,FAM-001250,father,1974,24,CONTEXT_A,2026-07-15
M-001250,FAM-001250,mother,1979,19,CONTEXT_B,2026-07-15
P-001251,FAM-001251,father,1980,22,CONTEXT_B,2026-07-15
M-001251,FAM-001251,mother,1982,20,CONTEXT_A,2026-07-15
P-001252,FAM-001252,father,1983,23,CONTEXT_B,2026-07-15
M-001252,FAM-001252,mother,1981,25,CONTEXT_A,2026-07-15
P-001253,FAM-001253,father,1965,33,CONTEXT_A,2026-07-15
M-001253,FAM-001253,mother,1963,35,CONTEXT_A,2026-07-15
P-001254,FAM-001254,father,1961,38,CONTEXT_B,2026-07-15
M-001254,FAM-001254,mother,1969,30,CONTEXT_B,2026-07-15
P-001255,FAM-001255,father,1972,26,CONTEXT_A,2026-07-15
M-001255,FAM-001255,mother,1971,27,CONTEXT_A,2026-07-15
P-001256,FAM-001256,father,1980,25,CONTEXT_A,2026-07-15
M-001256,FAM-001256,mother,1977,28,CONTEXT_A,2026-07-15
P-001257,FAM-001257,father,1985,22,CONTEXT_A,2026-07-15
M-001257,FAM-001257,mother,1985,22,CONTEXT_A,2026-07-15
P-001258,FAM-001258,father,1973,24,CONTEXT_B,2026-07-15
M-001258,FAM-001258,mother,1968,29,CONTEXT_B,2026-07-15
P-001259,FAM-001259,father,1973,31,CONTEXT_A,2026-07-15
M-001259,FAM-001259,mother,1974,30,CONTEXT_A,2026-07-15
P-001260,FAM-001260,father,1977,31,CONTEXT_A,2026-07-15
M-001260,FAM-001260,mother,1974,34,CONTEXT_A,2026-07-15
P-001261,FAM-001261,father,1974,28,CONTEXT_A,2026-07-15
M-001261,FAM-001261,mother,1973,29,CONTEXT_B,2026-07-15
P-001262,FAM-001262,father,1968,31,CONTEXT_C,2026-07-15
M-001262,FAM-001262,mother,1969,30,CONTEXT_A,2026-07-15
P-001263,FAM-001263,father,1973,32,CONTEXT_B,2026-07-15
M-001263,FAM-001263,mother,1974,31,CONTEXT_A,2026-07-15
P-001264,FAM-001264,father,1964,39,CONTEXT_A,2026-07-15
M-001264,FAM-001264,mother,1972,31,CONTEXT_B,2026-07-15
P-001265,FAM-001265,father,1975,26,CONTEXT_C,2026-07-15
M-001265,FAM-001265,mother,1978,23,CONTEXT_B,2026-07-15
P-001266,FAM-001266,father,1978,29,CONTEXT_A,2026-07-15
M-001266,FAM-001266,mother,1983,24,CONTEXT_A,2026-07-15
P-001267,FAM-001267,father,1983,20,CONTEXT_A,2026-07-15
M-001267,FAM-001267,mother,1977,26,CONTEXT_A,2026-07-15
P-001268,FAM-001268,father,1973,31,CONTEXT_B,2026-07-15
M-001268,FAM-001268,mother,1972,32,CONTEXT_B,2026-07-15
P-001269,FAM-001269,father,1990,18,CONTEXT_A,2026-07-15
M-001269,FAM-001269,mother,1989,19,CONTEXT_A,2026-07-15
P-001270,FAM-001270,father,1972,28,CONTEXT_B,2026-07-15
M-001270,FAM-001270,mother,1972,28,CONTEXT_A,2026-07-15
P-001271,FAM-001271,father,1980,27,CONTEXT_B,2026-07-15
M-001271,FAM-001271,mother,1980,27,CONTEXT_A,2026-07-15
P-001272,FAM-001272,father,1968,35,CONTEXT_A,2026-07-15
M-001272,FAM-001272,mother,1973,30,CONTEXT_C,2026-07-15
P-001273,FAM-001273,father,1972,31,CONTEXT_C,2026-07-15
M-001273,FAM-001273,mother,1975,28,CONTEXT_A,2026-07-15
P-001274,FAM-001274,father,1985,19,CONTEXT_A,2026-07-15
M-001274,FAM-001274,mother,1977,27,CONTEXT_A,2026-07-15
P-001275,FAM-001275,father,1970,36,CONTEXT_C,2026-07-15
M-001275,FAM-001275,mother,1973,33,CONTEXT_B,2026-07-15
P-001276,FAM-001276,father,1973,25,CONTEXT_B,2026-07-15
M-001276,FAM-001276,mother,1977,21,CONTEXT_A,2026-07-15
P-001277,FAM-001277,father,1965,36,CONTEXT_A,2026-07-15
M-001277,FAM-001277,mother,1966,35,CONTEXT_A,2026-07-15
P-001278,FAM-001278,father,1968,31,CONTEXT_C,2026-07-15
M-001278,FAM-001278,mother,1967,32,CONTEXT_A,2026-07-15
P-001279,FAM-001279,father,1975,31,CONTEXT_B,2026-07-15
M-001279,FAM-001279,mother,1975,31,CONTEXT_C,2026-07-15
P-001280,FAM-001280,father,1970,36,CONTEXT_A,2026-07-15
M-001280,FAM-001280,mother,1969,37,CONTEXT_A,2026-07-15
P-001281,FAM-001281,father,1973,25,CONTEXT_C,2026-07-15
M-001281,FAM-001281,mother,1975,23,CONTEXT_A,2026-07-15
P-001282,FAM-001282,father,1973,30,CONTEXT_A,2026-07-15
M-001282,FAM-001282,mother,1973,30,CONTEXT_C,2026-07-15
P-001283,FAM-001283,father,1970,31,CONTEXT_A,2026-07-15
M-001283,FAM-001283,mother,1974,27,CONTEXT_A,2026-07-15
P-001284,FAM-001284,father,1975,27,CONTEXT_A,2026-07-15
M-001284,FAM-001284,mother,1972,30,CONTEXT_B,2026-07-15
P-001285,FAM-001285,father,1973,28,CONTEXT_A,2026-07-15
M-001285,FAM-001285,mother,1976,25,CONTEXT_B,2026-07-15
P-001286,FAM-001286,father,1971,28,CONTEXT_B,2026-07-15
M-001286,FAM-001286,mother,1968,31,CONTEXT_C,2026-07-15
P-001287,FAM-001287,father,1971,29,CONTEXT_A,2026-07-15
M-001287,FAM-001287,mother,1977,23,CONTEXT_B,2026-07-15
P-001288,FAM-001288,father,1974,32,CONTEXT_B,2026-07-15
M-001288,FAM-001288,mother,1976,30,CONTEXT_B,2026-07-15
P-001289,FAM-001289,father,1964,41,CONTEXT_B,2026-07-15
M-001289,FAM-001289,mother,1970,35,CONTEXT_A,2026-07-15
P-001290,FAM-001290,father,1970,28,CONTEXT_A,2026-07-15
M-001290,FAM-001290,mother,1967,31,CONTEXT_A,2026-07-15
P-001291,FAM-001291,father,1957,41,CONTEXT_C,2026-07-15
M-001291,FAM-001291,mother,1964,34,CONTEXT_B,2026-07-15
P-001292,FAM-001292,father,1971,34,CONTEXT_A,2026-07-15
M-001292,FAM-001292,mother,1975,30,CONTEXT_C,2026-07-15
P-001293,FAM-001293,father,1962,45,CONTEXT_C,2026-07-15
M-001293,FAM-001293,mother,1963,44,CONTEXT_B,2026-07-15
P-001294,FAM-001294,father,1971,32,CONTEXT_B,2026-07-15
M-001294,FAM-001294,mother,1973,30,CONTEXT_A,2026-07-15
P-001295,FAM-001295,father,1977,27,CONTEXT_A,2026-07-15
M-001295,FAM-001295,mother,1975,29,CONTEXT_A,2026-07-15
P-001296,FAM-001296,father,1978,28,CONTEXT_B,2026-07-15
M-001296,FAM-001296,mother,1980,26,CONTEXT_A,2026-07-15
P-001297,FAM-001297,father,1979,29,CONTEXT_A,2026-07-15
M-001297,FAM-001297,mother,1977,31,CONTEXT_C,2026-07-15
P-001298,FAM-001298,father,1963,39,CONTEXT_A,2026-07-15
M-001298,FAM-001298,mother,1966,36,CONTEXT_C,2026-07-15
P-001299,FAM-001299,father,1980,23,CONTEXT_C,2026-07-15
M-001299,FAM-001299,mother,1975,28,CONTEXT_B,2026-07-15
P-001300,FAM-001300,father,1982,23,CONTEXT_A,2026-07-15
M-001300,FAM-001300,mother,1976,29,CONTEXT_A,2026-07-15
P-001301,FAM-001301,father,1963,42,CONTEXT_A,2026-07-15
M-001301,FAM-001301,mother,1967,38,CONTEXT_C,2026-07-15
P-001302,FAM-001302,father,1975,27,CONTEXT_A,2026-07-15
M-001302,FAM-001302,mother,1975,27,CONTEXT_C,2026-07-15
P-001303,FAM-001303,father,1957,41,CONTEXT_B,2026-07-15
M-001303,FAM-001303,mother,1959,39,CONTEXT_A,2026-07-15
P-001304,FAM-001304,father,1971,35,CONTEXT_A,2026-07-15
M-001304,FAM-001304,mother,1974,32,CONTEXT_A,2026-07-15
P-001305,FAM-001305,father,1979,27,CONTEXT_A,2026-07-15
M-001305,FAM-001305,mother,1978,28,CONTEXT_C,2026-07-15
P-001306,FAM-001306,father,1977,31,CONTEXT_A,2026-07-15
M-001306,FAM-001306,mother,1982,26,CONTEXT_A,2026-07-15
P-001307,FAM-001307,father,1971,34,CONTEXT_A,2026-07-15
M-001307,FAM-001307,mother,1970,35,CONTEXT_A,2026-07-15
P-001308,FAM-001308,father,1972,29,CONTEXT_A,2026-07-15
M-001308,FAM-001308,mother,1972,29,CONTEXT_B,2026-07-15
P-001309,FAM-001309,father,1973,34,CONTEXT_B,2026-07-15
M-001309,FAM-001309,mother,1975,32,CONTEXT_A,2026-07-15
P-001310,FAM-001310,father,1971,36,CONTEXT_C,2026-07-15
M-001310,FAM-001310,mother,1980,27,CONTEXT_A,2026-07-15
P-001311,FAM-001311,father,1974,31,CONTEXT_A,2026-07-15
M-001311,FAM-001311,mother,1977,28,CONTEXT_A,2026-07-15
P-001312,FAM-001312,father,1961,40,CONTEXT_B,2026-07-15
M-001312,FAM-001312,mother,1966,35,CONTEXT_B,2026-07-15
P-001313,FAM-001313,father,1977,26,CONTEXT_A,2026-07-15
M-001313,FAM-001313,mother,1977,26,CONTEXT_A,2026-07-15
P-001314,FAM-001314,father,1968,32,CONTEXT_B,2026-07-15
M-001314,FAM-001314,mother,1969,31,CONTEXT_A,2026-07-15
P-001315,FAM-001315,father,1978,25,CONTEXT_B,2026-07-15
M-001315,FAM-001315,mother,1972,31,CONTEXT_C,2026-07-15
P-001316,FAM-001316,father,1963,35,CONTEXT_B,2026-07-15
M-001316,FAM-001316,mother,1964,34,CONTEXT_C,2026-07-15
P-001317,FAM-001317,father,1964,41,CONTEXT_A,2026-07-15
M-001317,FAM-001317,mother,1972,33,CONTEXT_B,2026-07-15
P-001318,FAM-001318,father,1958,41,CONTEXT_A,2026-07-15
M-001318,FAM-001318,mother,1962,37,CONTEXT_B,2026-07-15
P-001319,FAM-001319,father,1972,32,CONTEXT_A,2026-07-15
M-001319,FAM-001319,mother,1974,30,CONTEXT_A,2026-07-15
P-001320,FAM-001320,father,1977,30,CONTEXT_B,2026-07-15
M-001320,FAM-001320,mother,1977,30,CONTEXT_A,2026-07-15
P-001321,FAM-001321,father,1962,39,CONTEXT_A,2026-07-15
M-001321,FAM-001321,mother,1965,36,CONTEXT_A,2026-07-15
P-001322,FAM-001322,father,1977,30,CONTEXT_B,2026-07-15
M-001322,FAM-001322,mother,1978,29,CONTEXT_C,2026-07-15
P-001323,FAM-001323,father,1968,31,CONTEXT_C,2026-07-15
M-001323,FAM-001323,mother,1972,27,CONTEXT_C,2026-07-15
P-001324,FAM-001324,father,1983,24,CONTEXT_C,2026-07-15
M-001324,FAM-001324,mother,1982,25,CONTEXT_A,2026-07-15
P-001325,FAM-001325,father,1970,29,CONTEXT_C,2026-07-15
M-001325,FAM-001325,mother,1971,28,CONTEXT_A,2026-07-15
P-001326,FAM-001326,father,1966,35,CONTEXT_C,2026-07-15
M-001326,FAM-001326,mother,1970,31,CONTEXT_C,2026-07-15
P-001327,FAM-001327,father,1965,35,CONTEXT_B,2026-07-15
M-001327,FAM-001327,mother,1971,29,CONTEXT_A,2026-07-15
P-001328,FAM-001328,father,1972,30,CONTEXT_A,2026-07-15
M-001328,FAM-001328,mother,1976,26,CONTEXT_A,2026-07-15
P-001329,FAM-001329,father,1987,21,CONTEXT_A,2026-07-15
M-001329,FAM-001329,mother,1977,31,CONTEXT_C,2026-07-15
P-001330,FAM-001330,father,1966,32,CONTEXT_A,2026-07-15
