assessment_id,child_id,assessment_age_years,assessment_domain,standardised_score_demo,assessment_date_demo,assessment_status,record_created_at_demo
EDU-015956,CH-001995,10,numeracy_demo,1.238,2013-10-21,observed,2026-07-15
EDU-015957,CH-001995,12,literacy_demo,0.2218,2015-08-03,observed,2026-07-15
EDU-015958,CH-001995,12,numeracy_demo,0.1517,2015-09-06,observed,2026-07-15
EDU-015959,CH-001995,14,literacy_demo,0.9169,2017-09-06,observed,2026-07-15
EDU-015960,CH-001995,14,numeracy_demo,0.7416,2017-09-24,observed,2026-07-15
EDU-015961,CH-001996,8,literacy_demo,0.2767,2014-08-06,observed,2026-07-15
EDU-015962,CH-001996,8,numeracy_demo,0.8867,2014-08-19,observed,2026-07-15
EDU-015963,CH-001996,10,literacy_demo,0.8016,2016-06-21,observed,2026-07-15
EDU-015964,CH-001996,10,numeracy_demo,0.7903,2016-06-30,observed,2026-07-15
EDU-015965,CH-001996,12,literacy_demo,0.2913,2018-08-26,observed,2026-07-15
EDU-015966,CH-001996,12,numeracy_demo,0.7706,2018-07-12,observed,2026-07-15
EDU-015967,CH-001996,14,literacy_demo,1.2128,2020-08-13,observed,2026-07-15
EDU-015968,CH-001996,14,numeracy_demo,0.8319,2020-05-29,observed,2026-07-15
EDU-015969,CH-001997,8,literacy_demo,-1.3613,2006-10-07,observed,2026-07-15
EDU-015970,CH-001997,8,numeracy_demo,-1.4892,2006-10-22,observed,2026-07-15
EDU-015971,CH-001997,10,literacy_demo,-1.7235,2008-09-25,observed,2026-07-15
EDU-015972,CH-001997,10,numeracy_demo,-2.0631,2008-10-12,observed,2026-07-15
EDU-015973,CH-001997,12,literacy_demo,-1.2015,2010-09-18,observed,2026-07-15
EDU-015974,CH-001997,12,numeracy_demo,-1.633,2010-11-07,observed,2026-07-15
EDU-015975,CH-001997,14,literacy_demo,-2.6002,2012-11-25,observed,2026-07-15
EDU-015976,CH-001997,14,numeracy_demo,-1.1812,2012-10-27,observed,2026-07-15
EDU-015977,CH-001998,8,literacy_demo,,2008-11-11,missing_demo,2026-07-15
EDU-015978,CH-001998,8,numeracy_demo,-0.0421,2008-11-21,observed,2026-07-15
EDU-015979,CH-001998,10,literacy_demo,-0.6506,2010-10-04,observed,2026-07-15
EDU-015980,CH-001998,10,numeracy_demo,-0.669,2010-12-01,observed,2026-07-15
EDU-015981,CH-001998,12,literacy_demo,-1.2678,2012-12-14,observed,2026-07-15
EDU-015982,CH-001998,12,numeracy_demo,-0.5339,2012-11-05,observed,2026-07-15
EDU-015983,CH-001998,14,literacy_demo,-0.9951,2014-11-10,observed,2026-07-15
EDU-015984,CH-001998,14,numeracy_demo,-0.1144,2014-12-05,observed,2026-07-15
EDU-015985,CH-001999,8,literacy_demo,1.217,2015-03-19,observed,2026-07-15
EDU-015986,CH-001999,8,numeracy_demo,,2015-03-15,missing_demo,2026-07-15
EDU-015987,CH-001999,10,literacy_demo,1.3942,2017-02-13,observed,2026-07-15
EDU-015988,CH-001999,10,numeracy_demo,,2017-03-28,missing_demo,2026-07-15
EDU-015989,CH-001999,12,literacy_demo,1.8151,2019-03-18,observed,2026-07-15
EDU-015990,CH-001999,12,numeracy_demo,,2019-03-07,missing_demo,2026-07-15
EDU-015991,CH-001999,14,literacy_demo,1.9042,2021-02-19,observed,2026-07-15
EDU-015992,CH-001999,14,numeracy_demo,2.3932,2021-04-13,observed,2026-07-15
EDU-015993,CH-002000,8,literacy_demo,1.0923,2017-02-13,observed,2026-07-15
EDU-015994,CH-002000,8,numeracy_demo,,2017-01-21,missing_demo,2026-07-15
EDU-015995,CH-002000,10,literacy_demo,0.7576,2018-12-23,observed,2026-07-15
EDU-015996,CH-002000,10,numeracy_demo,0.4512,2019-01-12,observed,2026-07-15
EDU-015997,CH-002000,12,literacy_demo,0.765,2021-01-03,observed,2026-07-15
EDU-015998,CH-002000,12,numeracy_demo,0.7122,2020-12-22,observed,2026-07-15
EDU-015999,CH-002000,14,literacy_demo,1.0774,2023-01-03,observed,2026-07-15
EDU-016000,CH-002000,14,numeracy_demo,1.2785,2023-03-01,observed,2026-07-15
EDU-016001,CH-002001,8,literacy_demo,0.272,2006-11-23,observed,2026-07-15
EDU-016002,CH-002001,8,numeracy_demo,1.2231,2006-11-18,observed,2026-07-15
EDU-016003,CH-002001,10,literacy_demo,0.4964,2009-01-14,observed,2026-07-15
EDU-016004,CH-002001,10,numeracy_demo,1.304,2008-11-23,observed,2026-07-15
EDU-016005,CH-002001,12,literacy_demo,,2011-01-11,missing_demo,2026-07-15
EDU-016006,CH-002001,12,numeracy_demo,0.2726,2011-01-10,observed,2026-07-15
EDU-016007,CH-002001,14,literacy_demo,1.3013,2012-12-18,observed,2026-07-15
EDU-016008,CH-002001,14,numeracy_demo,1.3873,2012-12-06,observed,2026-07-15
EDU-016009,CH-002002,8,literacy_demo,-0.5051,2009-04-24,observed,2026-07-15
EDU-016010,CH-002002,8,numeracy_demo,0.6043,2009-04-02,observed,2026-07-15
EDU-016011,CH-002002,10,literacy_demo,-0.8622,2011-04-28,observed,2026-07-15
EDU-016012,CH-002002,10,numeracy_demo,-0.1401,2011-03-15,observed,2026-07-15
EDU-016013,CH-002002,12,literacy_demo,0.2226,2013-03-11,observed,2026-07-15
EDU-016014,CH-002002,12,numeracy_demo,0.1888,2013-05-06,observed,2026-07-15
EDU-016015,CH-002002,14,literacy_demo,-0.8333,2015-05-14,observed,2026-07-15
EDU-016016,CH-002002,14,numeracy_demo,-0.0301,2015-04-27,observed,2026-07-15
EDU-016017,CH-002003,8,literacy_demo,-0.4609,2012-07-06,observed,2026-07-15
EDU-016018,CH-002003,8,numeracy_demo,-0.0209,2012-04-26,observed,2026-07-15
EDU-016019,CH-002003,10,literacy_demo,0.0082,2014-05-18,observed,2026-07-15
EDU-016020,CH-002003,10,numeracy_demo,0.0026,2014-06-23,observed,2026-07-15
EDU-016021,CH-002003,12,literacy_demo,-0.2337,2016-06-11,observed,2026-07-15
EDU-016022,CH-002003,12,numeracy_demo,,2016-05-07,missing_demo,2026-07-15
EDU-016023,CH-002003,14,literacy_demo,-0.5077,2018-06-12,observed,2026-07-15
EDU-016024,CH-002003,14,numeracy_demo,-0.985,2018-04-13,observed,2026-07-15
EDU-016025,CH-002004,8,literacy_demo,-0.9083,2009-11-29,observed,2026-07-15
EDU-016026,CH-002004,8,numeracy_demo,-1.1137,2009-10-21,observed,2026-07-15
EDU-016027,CH-002004,10,literacy_demo,-0.9104,2011-10-11,observed,2026-07-15
EDU-016028,CH-002004,10,numeracy_demo,-1.1172,2011-11-11,observed,2026-07-15
EDU-016029,CH-002004,12,literacy_demo,-1.0304,2013-11-08,observed,2026-07-15
EDU-016030,CH-002004,12,numeracy_demo,-1.6788,2013-10-21,observed,2026-07-15
EDU-016031,CH-002004,14,literacy_demo,-1.0132,2015-10-20,observed,2026-07-15
EDU-016032,CH-002004,14,numeracy_demo,-1.4721,2015-11-14,observed,2026-07-15
EDU-016033,CH-002005,8,literacy_demo,-0.6107,2008-05-06,observed,2026-07-15
EDU-016034,CH-002005,8,numeracy_demo,,2008-04-19,missing_demo,2026-07-15
EDU-016035,CH-002005,10,literacy_demo,,2010-02-22,missing_demo,2026-07-15
EDU-016036,CH-002005,10,numeracy_demo,-0.508,2010-04-16,observed,2026-07-15
EDU-016037,CH-002005,12,literacy_demo,0.3988,2012-04-19,observed,2026-07-15
EDU-016038,CH-002005,12,numeracy_demo,0.3659,2012-04-25,observed,2026-07-15
EDU-016039,CH-002005,14,literacy_demo,0.4075,2014-04-06,observed,2026-07-15
EDU-016040,CH-002005,14,numeracy_demo,,2014-04-19,missing_demo,2026-07-15
EDU-016041,CH-002006,8,literacy_demo,-0.3822,2011-02-20,observed,2026-07-15
EDU-016042,CH-002006,8,numeracy_demo,-0.5462,2011-02-14,observed,2026-07-15
EDU-016043,CH-002006,10,literacy_demo,-0.3052,2013-03-03,observed,2026-07-15
EDU-016044,CH-002006,10,numeracy_demo,-0.7676,2013-04-17,observed,2026-07-15
EDU-016045,CH-002006,12,literacy_demo,-0.6738,2015-03-10,observed,2026-07-15
EDU-016046,CH-002006,12,numeracy_demo,,2015-04-22,missing_demo,2026-07-15
EDU-016047,CH-002006,14,literacy_demo,-0.128,2017-04-08,observed,2026-07-15
EDU-016048,CH-002006,14,numeracy_demo,0.3354,2017-04-22,observed,2026-07-15
EDU-016049,CH-002007,8,literacy_demo,-0.8291,2007-04-20,observed,2026-07-15
EDU-016050,CH-002007,8,numeracy_demo,-0.7517,2007-03-05,observed,2026-07-15
EDU-016051,CH-002007,10,literacy_demo,-0.8204,2009-03-18,observed,2026-07-15
EDU-016052,CH-002007,10,numeracy_demo,-0.928,2009-03-13,observed,2026-07-15
EDU-016053,CH-002007,12,literacy_demo,-0.2899,2011-03-05,observed,2026-07-15
EDU-016054,CH-002007,12,numeracy_demo,-0.7296,2011-03-11,observed,2026-07-15
EDU-016055,CH-002007,14,literacy_demo,-0.6908,2013-04-26,observed,2026-07-15
EDU-016056,CH-002007,14,numeracy_demo,-0.3578,2013-04-07,observed,2026-07-15
EDU-016057,CH-002008,8,literacy_demo,0.8115,2008-12-28,observed,2026-07-15
EDU-016058,CH-002008,8,numeracy_demo,,2008-11-27,missing_demo,2026-07-15
EDU-016059,CH-002008,10,literacy_demo,,2010-11-09,missing_demo,2026-07-15
EDU-016060,CH-002008,10,numeracy_demo,-0.2096,2010-11-25,observed,2026-07-15
EDU-016061,CH-002008,12,literacy_demo,0.2662,2012-10-20,observed,2026-07-15
EDU-016062,CH-002008,12,numeracy_demo,0.5891,2012-11-21,observed,2026-07-15
EDU-016063,CH-002008,14,literacy_demo,,2015-01-14,missing_demo,2026-07-15
EDU-016064,CH-002008,14,numeracy_demo,0.3719,2014-12-09,observed,2026-07-15
EDU-016065,CH-002009,8,literacy_demo,0.8224,2010-10-27,observed,2026-07-15
EDU-016066,CH-002009,8,numeracy_demo,0.2111,2010-12-23,observed,2026-07-15
EDU-016067,CH-002009,10,literacy_demo,0.3318,2012-10-15,observed,2026-07-15
EDU-016068,CH-002009,10,numeracy_demo,0.4085,2012-11-16,observed,2026-07-15
EDU-016069,CH-002009,12,literacy_demo,0.6164,2014-11-17,observed,2026-07-15
EDU-016070,CH-002009,12,numeracy_demo,0.9575,2014-11-09,observed,2026-07-15
EDU-016071,CH-002009,14,literacy_demo,0.1553,2016-12-18,observed,2026-07-15
EDU-016072,CH-002009,14,numeracy_demo,1.239,2017-01-12,observed,2026-07-15
EDU-016073,CH-002010,8,literacy_demo,0.9811,2013-04-17,observed,2026-07-15
EDU-016074,CH-002010,8,numeracy_demo,1.1863,2013-02-28,observed,2026-07-15
EDU-016075,CH-002010,10,literacy_demo,1.2456,2015-04-28,observed,2026-07-15
EDU-016076,CH-002010,10,numeracy_demo,1.9538,2015-04-23,observed,2026-07-15
EDU-016077,CH-002010,12,literacy_demo,1.9164,2017-03-15,observed,2026-07-15
EDU-016078,CH-002010,12,numeracy_demo,1.5854,2017-05-09,observed,2026-07-15
EDU-016079,CH-002010,14,literacy_demo,1.4815,2019-04-23,observed,2026-07-15
EDU-016080,CH-002010,14,numeracy_demo,1.4409,2019-02-25,observed,2026-07-15
EDU-016081,CH-002011,8,literacy_demo,,2016-03-06,missing_demo,2026-07-15
EDU-016082,CH-002011,8,numeracy_demo,2.1259,2016-02-18,observed,2026-07-15
EDU-016083,CH-002011,10,literacy_demo,1.6346,2018-03-04,observed,2026-07-15
EDU-016084,CH-002011,10,numeracy_demo,2.1551,2018-04-25,observed,2026-07-15
EDU-016085,CH-002011,12,literacy_demo,1.6327,2020-04-04,observed,2026-07-15
EDU-016086,CH-002011,12,numeracy_demo,2.2614,2020-03-17,observed,2026-07-15
EDU-016087,CH-002011,14,literacy_demo,2.6853,2022-03-03,observed,2026-07-15
EDU-016088,CH-002011,14,numeracy_demo,2.3569,2022-04-01,observed,2026-07-15
EDU-016089,CH-002012,8,literacy_demo,-0.0073,2013-09-09,observed,2026-07-15
EDU-016090,CH-002012,8,numeracy_demo,0.5013,2013-08-25,observed,2026-07-15
EDU-016091,CH-002012,10,literacy_demo,-0.1978,2015-09-10,observed,2026-07-15
EDU-016092,CH-002012,10,numeracy_demo,-0.0463,2015-07-16,observed,2026-07-15
EDU-016093,CH-002012,12,literacy_demo,0.3585,2017-08-23,observed,2026-07-15
EDU-016094,CH-002012,12,numeracy_demo,-0.4261,2017-07-10,observed,2026-07-15
EDU-016095,CH-002012,14,literacy_demo,-0.1222,2019-06-24,observed,2026-07-15
EDU-016096,CH-002012,14,numeracy_demo,0.5297,2019-08-02,observed,2026-07-15
EDU-016097,CH-002013,8,literacy_demo,,2010-07-15,missing_demo,2026-07-15
EDU-016098,CH-002013,8,numeracy_demo,-0.675,2010-09-11,observed,2026-07-15
EDU-016099,CH-002013,10,literacy_demo,-0.8155,2012-09-06,observed,2026-07-15
EDU-016100,CH-002013,10,numeracy_demo,-1.3016,2012-07-17,observed,2026-07-15
EDU-016101,CH-002013,12,literacy_demo,-2.4025,2014-07-18,observed,2026-07-15
EDU-016102,CH-002013,12,numeracy_demo,-0.7139,2014-09-14,observed,2026-07-15
EDU-016103,CH-002013,14,literacy_demo,0.1961,2016-10-03,observed,2026-07-15
EDU-016104,CH-002013,14,numeracy_demo,-1.9337,2016-09-10,observed,2026-07-15
EDU-016105,CH-002014,8,literacy_demo,-0.4071,2013-09-13,observed,2026-07-15
EDU-016106,CH-002014,8,numeracy_demo,0.0424,2013-09-09,observed,2026-07-15
EDU-016107,CH-002014,10,literacy_demo,0.5402,2015-08-18,observed,2026-07-15
EDU-016108,CH-002014,10,numeracy_demo,1.0718,2015-08-06,observed,2026-07-15
EDU-016109,CH-002014,12,literacy_demo,0.0368,2017-09-21,observed,2026-07-15
EDU-016110,CH-002014,12,numeracy_demo,0.2793,2017-10-09,observed,2026-07-15
EDU-016111,CH-002014,14,literacy_demo,0.1756,2019-10-06,observed,2026-07-15
EDU-016112,CH-002014,14,numeracy_demo,0.5516,2019-08-15,observed,2026-07-15
EDU-016113,CH-002015,8,literacy_demo,,2015-05-14,missing_demo,2026-07-15
EDU-016114,CH-002015,8,numeracy_demo,-1.6665,2015-07-24,observed,2026-07-15
EDU-016115,CH-002015,10,literacy_demo,,2017-06-23,missing_demo,2026-07-15
EDU-016116,CH-002015,10,numeracy_demo,-1.7428,2017-07-28,observed,2026-07-15
EDU-016117,CH-002015,12,literacy_demo,-1.6443,2019-06-01,observed,2026-07-15
EDU-016118,CH-002015,12,numeracy_demo,-1.5931,2019-07-25,observed,2026-07-15
EDU-016119,CH-002015,14,literacy_demo,-1.2984,2021-07-05,observed,2026-07-15
EDU-016120,CH-002015,14,numeracy_demo,-1.9494,2021-06-12,observed,2026-07-15
EDU-016121,CH-002016,8,literacy_demo,,2011-07-05,missing_demo,2026-07-15
EDU-016122,CH-002016,8,numeracy_demo,-0.1988,2011-07-28,observed,2026-07-15
EDU-016123,CH-002016,10,literacy_demo,-0.5808,2013-05-19,observed,2026-07-15
EDU-016124,CH-002016,10,numeracy_demo,0.149,2013-08-17,observed,2026-07-15
EDU-016125,CH-002016,12,literacy_demo,-0.5338,2015-06-03,observed,2026-07-15
EDU-016126,CH-002016,12,numeracy_demo,-0.301,2015-05-24,observed,2026-07-15
EDU-016127,CH-002016,14,literacy_demo,-0.4515,2017-07-01,observed,2026-07-15
EDU-016128,CH-002016,14,numeracy_demo,0.0637,2017-07-26,observed,2026-07-15
EDU-016129,CH-002017,8,literacy_demo,0.083,2014-07-27,observed,2026-07-15
EDU-016130,CH-002017,8,numeracy_demo,-1.0579,2014-05-30,observed,2026-07-15
EDU-016131,CH-002017,10,literacy_demo,-0.4187,2016-06-29,observed,2026-07-15
EDU-016132,CH-002017,10,numeracy_demo,-0.9235,2016-05-31,observed,2026-07-15
EDU-016133,CH-002017,12,literacy_demo,-0.9283,2018-06-24,observed,2026-07-15
EDU-016134,CH-002017,12,numeracy_demo,-0.6004,2018-06-08,observed,2026-07-15
EDU-016135,CH-002017,14,literacy_demo,-0.6823,2020-06-19,observed,2026-07-15
EDU-016136,CH-002017,14,numeracy_demo,-0.8331,2020-05-28,observed,2026-07-15
EDU-016137,CH-002018,8,literacy_demo,1.137,2016-10-19,observed,2026-07-15
EDU-016138,CH-002018,8,numeracy_demo,0.0579,2016-12-17,observed,2026-07-15
EDU-016139,CH-002018,10,literacy_demo,1.1037,2018-10-19,observed,2026-07-15
EDU-016140,CH-002018,10,numeracy_demo,0.341,2018-11-03,observed,2026-07-15
EDU-016141,CH-002018,12,literacy_demo,0.9803,2020-10-30,observed,2026-07-15
EDU-016142,CH-002018,12,numeracy_demo,0.7366,2020-11-15,observed,2026-07-15
EDU-016143,CH-002018,14,literacy_demo,0.4368,2022-11-06,observed,2026-07-15
EDU-016144,CH-002018,14,numeracy_demo,0.8801,2022-11-11,observed,2026-07-15
EDU-016145,CH-002019,8,literacy_demo,0.0893,2009-09-12,observed,2026-07-15
EDU-016146,CH-002019,8,numeracy_demo,0.2669,2009-08-06,observed,2026-07-15
EDU-016147,CH-002019,10,literacy_demo,-0.6051,2011-08-10,observed,2026-07-15
EDU-016148,CH-002019,10,numeracy_demo,-0.309,2011-06-27,observed,2026-07-15
EDU-016149,CH-002019,12,literacy_demo,-0.2159,2013-07-07,observed,2026-07-15
EDU-016150,CH-002019,12,numeracy_demo,-0.8429,2013-09-21,observed,2026-07-15
EDU-016151,CH-002019,14,literacy_demo,-1.2091,2015-08-20,observed,2026-07-15
EDU-016152,CH-002019,14,numeracy_demo,-0.675,2015-09-07,observed,2026-07-15
EDU-016153,CH-002020,8,literacy_demo,,2010-05-15,missing_demo,2026-07-15
EDU-016154,CH-002020,8,numeracy_demo,-0.3042,2010-06-19,observed,2026-07-15
EDU-016155,CH-002020,10,literacy_demo,-0.5585,2012-07-05,observed,2026-07-15
EDU-016156,CH-002020,10,numeracy_demo,0.4516,2012-05-12,observed,2026-07-15
EDU-016157,CH-002020,12,literacy_demo,-1.0168,2014-05-30,observed,2026-07-15
EDU-016158,CH-002020,12,numeracy_demo,-0.0015,2014-07-09,observed,2026-07-15
EDU-016159,CH-002020,14,literacy_demo,0.1457,2016-06-12,observed,2026-07-15
EDU-016160,CH-002020,14,numeracy_demo,0.0558,2016-06-06,observed,2026-07-15
EDU-016161,CH-002021,8,literacy_demo,-0.6286,2011-12-23,observed,2026-07-15
EDU-016162,CH-002021,8,numeracy_demo,0.2553,2012-03-18,observed,2026-07-15
EDU-016163,CH-002021,10,literacy_demo,-1.0438,2014-03-18,observed,2026-07-15
EDU-016164,CH-002021,10,numeracy_demo,-0.1783,2014-02-01,observed,2026-07-15
EDU-016165,CH-002021,12,literacy_demo,-1.4057,2016-01-30,observed,2026-07-15
EDU-016166,CH-002021,12,numeracy_demo,-0.3187,2016-01-21,observed,2026-07-15
EDU-016167,CH-002021,14,literacy_demo,0.165,2018-01-04,observed,2026-07-15
EDU-016168,CH-002021,14,numeracy_demo,-1.1883,2018-03-16,observed,2026-07-15
EDU-016169,CH-002022,8,literacy_demo,-1.3791,2008-03-27,observed,2026-07-15
EDU-016170,CH-002022,8,numeracy_demo,-1.4749,2008-03-24,observed,2026-07-15
EDU-016171,CH-002022,10,literacy_demo,-1.7533,2010-05-13,observed,2026-07-15
EDU-016172,CH-002022,10,numeracy_demo,-0.3835,2010-05-15,observed,2026-07-15
EDU-016173,CH-002022,12,literacy_demo,,2012-06-03,missing_demo,2026-07-15
EDU-016174,CH-002022,12,numeracy_demo,-1.2949,2012-04-19,observed,2026-07-15
EDU-016175,CH-002022,14,literacy_demo,-1.6455,2014-04-14,observed,2026-07-15
EDU-016176,CH-002022,14,numeracy_demo,,2014-04-19,missing_demo,2026-07-15
EDU-016177,CH-002023,8,literacy_demo,-1.5256,2010-07-15,observed,2026-07-15
EDU-016178,CH-002023,8,numeracy_demo,-1.5722,2010-09-01,observed,2026-07-15
EDU-016179,CH-002023,10,literacy_demo,-1.1362,2012-09-04,observed,2026-07-15
EDU-016180,CH-002023,10,numeracy_demo,,2012-08-19,missing_demo,2026-07-15
EDU-016181,CH-002023,12,literacy_demo,-1.3779,2014-09-02,observed,2026-07-15
EDU-016182,CH-002023,12,numeracy_demo,-1.2058,2014-07-09,observed,2026-07-15
EDU-016183,CH-002023,14,literacy_demo,-1.6335,2016-08-31,observed,2026-07-15
EDU-016184,CH-002023,14,numeracy_demo,,2016-07-08,missing_demo,2026-07-15
EDU-016185,CH-002024,8,literacy_demo,-0.3656,2007-02-17,observed,2026-07-15
EDU-016186,CH-002024,8,numeracy_demo,-0.4426,2007-01-21,observed,2026-07-15
EDU-016187,CH-002024,10,literacy_demo,-0.2869,2009-02-23,observed,2026-07-15
EDU-016188,CH-002024,10,numeracy_demo,-0.0443,2009-01-28,observed,2026-07-15
EDU-016189,CH-002024,12,literacy_demo,-0.2085,2011-02-14,observed,2026-07-15
EDU-016190,CH-002024,12,numeracy_demo,0.2118,2010-12-15,observed,2026-07-15
EDU-016191,CH-002024,14,literacy_demo,-1.2106,2012-12-17,observed,2026-07-15
EDU-016192,CH-002024,14,numeracy_demo,,2013-03-13,missing_demo,2026-07-15
EDU-016193,CH-002025,8,literacy_demo,-0.5224,2008-10-17,observed,2026-07-15
EDU-016194,CH-002025,8,numeracy_demo,0.4319,2008-11-06,observed,2026-07-15
EDU-016195,CH-002025,10,literacy_demo,0.3971,2010-08-12,observed,2026-07-15
EDU-016196,CH-002025,10,numeracy_demo,1.0842,2010-10-10,observed,2026-07-15
EDU-016197,CH-002025,12,literacy_demo,1.0835,2012-10-22,observed,2026-07-15
EDU-016198,CH-002025,12,numeracy_demo,0.7536,2012-11-02,observed,2026-07-15
EDU-016199,CH-002025,14,literacy_demo,0.8883,2014-08-30,observed,2026-07-15
EDU-016200,CH-002025,14,numeracy_demo,1.3158,2014-10-19,observed,2026-07-15
EDU-016201,CH-002026,8,literacy_demo,0.2569,2009-08-18,observed,2026-07-15
EDU-016202,CH-002026,8,numeracy_demo,0.1437,2009-08-23,observed,2026-07-15
EDU-016203,CH-002026,10,literacy_demo,0.4921,2011-06-12,observed,2026-07-15
EDU-016204,CH-002026,10,numeracy_demo,0.7669,2011-08-09,observed,2026-07-15
EDU-016205,CH-002026,12,literacy_demo,0.6484,2013-06-28,observed,2026-07-15
EDU-016206,CH-002026,12,numeracy_demo,,2013-08-13,missing_demo,2026-07-15
EDU-016207,CH-002026,14,literacy_demo,-0.053,2015-06-26,observed,2026-07-15
EDU-016208,CH-002026,14,numeracy_demo,0.4714,2015-06-22,observed,2026-07-15
EDU-016209,CH-002027,8,literacy_demo,0.7394,2012-06-06,observed,2026-07-15
EDU-016210,CH-002027,8,numeracy_demo,1.9773,2012-06-07,observed,2026-07-15
EDU-016211,CH-002027,10,literacy_demo,1.3786,2014-07-05,observed,2026-07-15
EDU-016212,CH-002027,10,numeracy_demo,1.6806,2014-06-06,observed,2026-07-15
EDU-016213,CH-002027,12,literacy_demo,1.8776,2016-06-26,observed,2026-07-15
EDU-016214,CH-002027,12,numeracy_demo,1.5344,2016-07-08,observed,2026-07-15
EDU-016215,CH-002027,14,literacy_demo,1.2426,2018-08-19,observed,2026-07-15
EDU-016216,CH-002027,14,numeracy_demo,,2018-07-31,missing_demo,2026-07-15
EDU-016217,CH-002028,8,literacy_demo,0.3671,2011-08-27,observed,2026-07-15
EDU-016218,CH-002028,8,numeracy_demo,0.0266,2011-09-02,observed,2026-07-15
EDU-016219,CH-002028,10,literacy_demo,-1.1533,2013-09-20,observed,2026-07-15
EDU-016220,CH-002028,10,numeracy_demo,-0.8413,2013-08-31,observed,2026-07-15
EDU-016221,CH-002028,12,literacy_demo,-0.044,2015-10-05,observed,2026-07-15
EDU-016222,CH-002028,12,numeracy_demo,-0.3627,2015-08-31,observed,2026-07-15
EDU-016223,CH-002028,14,literacy_demo,-1.2557,2017-10-28,observed,2026-07-15
EDU-016224,CH-002028,14,numeracy_demo,0.0711,2017-08-27,observed,2026-07-15
EDU-016225,CH-002029,8,literacy_demo,2.5,2006-06-03,observed,2026-07-15
EDU-016226,CH-002029,8,numeracy_demo,1.9948,2006-07-28,observed,2026-07-15
EDU-016227,CH-002029,10,literacy_demo,2.0249,2008-06-19,observed,2026-07-15
EDU-016228,CH-002029,10,numeracy_demo,2.7215,2008-08-11,observed,2026-07-15
EDU-016229,CH-002029,12,literacy_demo,2.4665,2010-08-25,observed,2026-07-15
EDU-016230,CH-002029,12,numeracy_demo,3.2655,2010-07-30,observed,2026-07-15
EDU-016231,CH-002029,14,literacy_demo,2.7377,2012-06-19,observed,2026-07-15
EDU-016232,CH-002029,14,numeracy_demo,2.2461,2012-07-17,observed,2026-07-15
EDU-016233,CH-002030,8,literacy_demo,0.4034,2010-07-08,observed,2026-07-15
EDU-016234,CH-002030,8,numeracy_demo,0.4896,2010-08-26,observed,2026-07-15
EDU-016235,CH-002030,10,literacy_demo,0.4801,2012-08-19,observed,2026-07-15
EDU-016236,CH-002030,10,numeracy_demo,1.0579,2012-06-30,observed,2026-07-15
EDU-016237,CH-002030,12,literacy_demo,0.4096,2014-06-14,observed,2026-07-15
EDU-016238,CH-002030,12,numeracy_demo,0.5988,2014-06-09,observed,2026-07-15
